loan_id,book_id,user_id,loan_date,return_date
2879,957,379,2015-03-16 00:38:31.470254,2015-03-19 16:59:15.747329
2880,120,631,2017-05-28 10:17:45.851627,2017-05-29 03:34:56.138846
2881,878,638,2019-11-13 00:32:31.272051,2019-11-22 16:58:51.800212
2882,966,935,2023-03-15 06:00:30.796358,2023-03-22 03:54:32.698376
2883,925,230,2023-03-20 19:28:59.595509,2023-03-30 16:58:35.419256
2884,35,793,2018-06-25 17:45:17.602997,2018-07-06 13:51:33.283579
2885,79,789,2015-11-08 11:36:20.305397,2015-11-22 17:43:41.832998
2886,30,543,2018-12-07 14:35:17.136017,2018-12-20 01:09:38.893410
2887,337,906,2020-06-12 18:18:33.137403,2020-06-14 14:21:32.215119
2888,131,445,2021-10-23 01:33:49.704670,2021-11-02 02:47:45.081014
2889,786,971,2023-03-12 01:32:16.881248,2023-03-17 05:37:35.961648
2890,507,863,2016-09-19 07:05:48.640627,2016-09-26 16:30:43.810826
2891,903,58,2016-02-09 00:25:30.104993,2016-02-23 12:31:48.122331
2892,250,398,2022-04-19 15:58:14.976327,2022-04-26 09:00:16.073504
2893,774,41,2020-03-18 19:47:32.720220,2020-03-25 20:07:20.183643
2894,529,106,2023-11-13 05:51:46.344293,2023-11-26 13:57:00.548821
2895,998,773,2023-05-23 22:42:38.998172,2023-06-02 09:48:34.226172
2896,919,259,2021-07-21 03:50:51.482736,2021-08-04 19:46:52.497382
2897,45,172,2020-05-10 21:41:51.500623,2020-05-22 20:45:56.778546
2898,5,611,2016-10-12 10:54:42.995518,2016-10-18 17:38:46.087390
2899,215,572,2018-09-04 05:50:56.197755,2018-09-09 06:07:06.003968
2900,982,408,2019-07-21 06:37:58.609336,2019-08-04 05:17:34.336389
2901,190,301,2021-05-10 10:21:59.017250,2021-05-19 14:26:47.701537
2902,468,198,2020-08-22 23:11:09.608794,2020-09-01 02:49:17.776131
2903,590,562,2018-03-20 13:36:19.380197,2018-03-31 08:59:09.411192
2904,870,438,2021-05-28 15:25:08.079403,2021-05-31 17:22:56.565863
2905,953,373,2021-03-25 22:02:45.015521,2021-04-04 14:50:55.772097
2906,170,441,2022-03-30 18:49:19.880872,2022-04-05 03:50:21.179507
2907,281,846,2018-06-06 20:06:11.529688,2018-06-20 13:28:45.803042
2908,486,819,2022-09-23 20:31:31.472987,2022-09-27 09:18:07.189785
2909,409,679,2020-05-02 09:38:05.081146,2020-05-03 11:02:20.769919
2910,45,614,2016-09-19 07:36:34.030427,2016-10-03 23:18:03.148439
2911,215,219,2021-10-05 13:14:34.156480,2021-10-12 14:17:01.085754
2912,694,997,2021-06-22 10:47:22.533760,2021-06-23 13:48:07.989569
2913,584,234,2017-10-16 17:45:13.918017,2017-10-20 06:18:15.388888
2914,113,754,2019-03-22 21:28:52.647559,2019-03-31 18:13:58.856124
2915,290,254,2019-06-04 17:32:02.822287,2019-06-07 12:19:32.642431
2916,156,573,2018-06-20 06:07:27.952568,2018-06-30 18:31:45.128524
2917,458,590,2019-09-03 03:05:51.190993,2019-09-17 15:58:05.551361
2918,120,976,2017-01-17 05:10:30.040833,2017-01-23 06:36:00.553733
2919,778,13,2015-11-01 16:45:18.634697,2015-11-15 05:54:30.358941
2920,54,617,2021-05-29 07:17:22.578930,2021-06-01 02:17:00.288520
2921,547,395,2022-12-05 06:56:16.586370,2022-12-11 11:33:11.840501
2922,288,147,2016-08-10 06:31:31.414745,2016-08-22 07:34:31.086652
2923,434,237,2023-03-02 17:57:51.126813,2023-03-16 12:57:08.608689
2924,237,954,2019-07-31 22:55:10.297128,2019-08-12 07:54:00.606619
2925,56,354,2019-01-03 23:46:33.551354,2019-01-04 22:41:23.832368
2926,959,903,2015-10-25 16:20:24.395235,2015-11-06 00:35:58.779696
2927,248,905,2015-01-28 23:49:43.205912,2015-02-08 00:04:45.010845
2928,242,182,2019-07-27 00:17:11.355356,2019-08-05 09:58:24.961278
2929,207,912,2023-03-04 02:50:29.618491,2023-03-16 06:38:29.051300
2930,927,25,2020-03-23 06:48:39.449580,2020-04-04 07:51:38.685200
2931,680,595,2016-09-09 08:29:48.816549,2016-09-10 07:36:54.850500
2932,14,28,2022-02-20 03:46:35.347411,2022-02-25 02:34:15.087734
2933,984,849,2016-06-03 22:00:24.795593,2016-06-12 11:34:38.786255
2934,795,638,2023-05-29 13:11:28.777678,2023-06-11 07:14:44.989666
2935,17,829,2022-07-29 14:38:20.396720,2022-08-09 06:19:41.642425
2936,53,220,2020-09-27 12:47:56.644649,2020-10-10 05:43:58.969974
2937,476,913,2019-10-28 07:14:04.086587,2019-11-03 08:27:34.682070
2938,136,809,2019-06-10 00:02:45.820349,2019-06-20 04:28:45.120787
2939,670,654,2015-11-01 00:07:16.444952,2015-11-03 07:20:29.896451
2940,401,788,2022-04-19 19:37:26.757915,2022-04-20 21:56:36.086329
2941,60,768,2018-01-13 08:41:03.659200,2018-01-26 05:17:46.440047
2942,564,854,2018-09-11 18:31:55.304422,2018-09-18 07:35:51.676895
2943,995,587,2021-10-29 07:33:29.464898,2021-11-01 21:04:01.209287
2944,679,622,2021-12-23 10:32:11.211285,2021-12-25 23:37:00.700823
2945,189,730,2015-02-07 03:11:07.669206,2015-02-17 02:55:59.754713
2946,742,698,2017-09-21 21:39:46.552328,2017-09-29 03:08:52.424766
2947,248,575,2020-12-28 17:34:01.916256,2021-01-06 04:48:49.153270
2948,415,315,2019-05-01 12:07:43.575841,2019-05-07 06:02:58.678065
2949,784,432,2022-08-22 08:53:56.983616,2022-08-30 06:38:00.531474
2950,38,764,2019-09-12 14:17:08.254618,2019-09-15 11:18:35.857270
2951,643,126,2022-04-15 14:04:18.246425,2022-04-19 18:51:06.460954
2952,896,212,2015-04-18 09:39:37.338075,2015-04-30 11:25:45.275647
2953,114,826,2020-11-12 11:06:05.856157,2020-11-19 12:23:46.961833
2954,174,47,2021-01-01 18:35:41.891041,2021-01-14 20:27:52.930985
2955,843,208,2021-05-24 20:26:55.110363,2021-05-28 16:10:59.410652
2956,597,170,2018-01-27 08:00:15.884707,2018-02-05 19:34:36.507764
2957,796,779,2022-11-20 11:36:43.304245,2022-11-24 05:06:55.860285
2958,751,38,2017-01-16 20:33:08.810422,2017-01-17 19:38:45.024959
2959,200,817,2021-04-29 15:15:14.223068,2021-05-09 02:32:36.696155
2960,579,909,2016-02-03 05:55:05.800639,2016-02-11 01:15:39.986200
2961,170,348,2023-05-04 12:57:56.246042,2023-05-17 09:25:04.302035
2962,971,94,2020-07-15 07:36:33.485097,2020-07-18 01:11:20.584136
2963,715,923,2018-07-19 22:32:56.691798,2018-07-23 10:25:48.965284
2964,160,80,2016-05-12 01:57:35.886014,2016-05-21 22:24:58.459355
2965,202,680,2020-10-27 02:53:48.278304,2020-11-02 02:37:46.862979
2966,318,724,2023-09-06 12:11:52.442238,2023-09-13 00:05:35.894413
2967,552,500,2021-02-15 23:19:17.553661,2021-02-23 04:26:35.391370
2968,722,775,2019-05-03 19:30:15.766231,2019-05-13 23:34:19.426531
2969,751,713,2022-10-29 22:11:43.662558,2022-11-01 02:44:14.894775
2970,390,547,2022-07-20 04:29:39.770334,2022-07-31 12:22:28.261354
2971,266,632,2022-01-03 09:24:20.464997,2022-01-08 16:24:45.525291
2972,457,963,2016-02-22 19:33:40.839111,2016-03-07 23:28:12.416602
2973,564,274,2018-05-04 20:29:15.336466,2018-05-12 15:05:34.951203
2974,491,74,2016-11-29 18:40:31.025135,2016-11-30 19:22:25.758574
2975,98,957,2017-01-02 12:54:44.366953,2017-01-06 08:06:19.989975
2976,628,650,2015-07-29 13:54:15.656855,2015-07-30 21:27:40.155938
2977,408,463,2015-07-22 07:09:33.993348,2015-07-25 18:15:42.567299
2978,361,496,2021-01-12 16:26:19.924358,2021-01-14 18:10:03.595157
2979,172,93,2019-01-28 17:25:27.306988,2019-02-10 21:40:39.881120
2980,350,158,2022-02-12 23:39:45.688423,2022-02-18 17:39:01.866378
2981,615,533,2019-08-14 00:05:48.970129,2019-08-25 09:58:03.799196
2982,438,685,2016-01-15 15:20:56.276177,2016-01-25 04:50:46.906598
2983,930,5,2021-03-17 23:33:19.145904,2021-03-19 01:16:19.455560
2984,856,913,2019-05-26 21:05:11.872975,2019-06-05 23:12:28.788800
2985,333,668,2019-03-01 15:28:55.678959,2019-03-14 14:19:39.246182
2986,796,340,2016-09-06 20:56:08.384244,2016-09-19 23:15:46.514668
2987,749,415,2020-07-21 00:47:40.070452,2020-07-28 14:53:38.799644
2988,116,876,2016-12-20 18:40:41.296410,2016-12-23 23:20:12.292713
2989,61,910,2018-06-25 15:16:50.964209,2018-06-28 21:21:16.937524
2990,751,990,2015-08-25 10:19:32.482862,2015-08-30 14:11:05.036931
2991,893,224,2019-12-24 22:02:43.342889,2019-12-27 21:19:02.471741
2992,389,228,2022-08-19 18:38:19.507877,2022-08-25 20:33:40.636188
2993,633,332,2020-11-06 14:25:11.310837,2020-11-15 17:05:27.261401
2994,964,524,2015-12-12 15:16:16.996397,2015-12-15 01:43:44.642143
2995,29,533,2018-02-08 13:03:12.272310,2018-02-09 12:14:32.854882
2996,746,597,2023-03-26 02:14:11.531139,2023-04-04 12:33:03.297721
2997,295,501,2021-08-23 11:33:12.381130,2021-09-02 01:56:29.214816
2998,837,742,2021-11-29 06:23:55.756583,2021-12-12 10:41:14.638107
2999,511,414,2015-09-29 04:32:02.856816,2015-10-12 21:57:17.634808
3000,349,839,2021-05-10 12:58:07.252291,2021-05-12 15:37:49.136199
3001,818,384,2022-07-20 16:06:52.449353,2022-07-25 05:53:17.790686
3002,242,146,2015-06-26 14:04:34.338314,2015-06-29 08:26:14.429901
3003,743,476,2023-09-07 04:25:43.853494,2023-09-17 14:45:13.055402
3004,20,143,2017-10-02 04:34:58.733768,2017-10-09 18:35:16.522081
3005,991,860,2022-12-29 16:16:06.693537,2023-01-10 05:19:01.527268
3006,117,166,2018-03-03 19:02:56.044866,2018-03-17 05:54:45.027201
3007,174,790,2017-10-19 12:58:14.763464,2017-10-20 20:30:43.555638
3008,371,311,2023-06-26 16:57:59.436457,2023-06-28 08:46:07.327016
3009,376,225,2018-08-04 07:41:12.482989,2018-08-07 01:58:22.944012
3010,149,847,2019-07-04 22:37:19.651614,2019-07-07 19:24:10.155383
3011,681,836,2021-08-27 20:42:54.106185,2021-08-29 06:43:15.699101
3012,842,978,2019-10-24 22:24:02.471968,2019-11-03 06:03:50.576415
3013,634,389,2017-05-31 08:44:38.479352,2017-06-03 00:28:02.960818
3014,632,367,2017-03-23 17:41:56.040805,2017-04-03 19:19:04.720753
3015,527,592,2019-12-15 08:37:57.159664,2019-12-23 22:47:59.460590
3016,832,67,2023-06-23 08:58:33.614472,2023-06-28 06:40:58.045835
3017,85,241,2018-03-09 12:46:50.961021,2018-03-13 13:44:23.938360
3018,502,436,2017-09-23 16:14:16.651767,2017-09-26 05:40:10.565614
3019,953,147,2018-05-14 15:59:00.523066,2018-05-20 20:28:03.865729
3020,142,174,2022-12-05 07:22:49.030522,2022-12-15 13:59:35.974665
3021,396,615,2019-04-14 11:38:52.835159,2019-04-28 16:23:31.748518
3022,332,463,2020-11-02 01:11:18.040987,2020-11-11 19:06:43.673627
3023,608,774,2021-02-14 02:01:51.690621,2021-02-23 13:46:04.623907
3024,251,392,2016-02-01 16:20:06.515470,2016-02-05 17:16:04.898496
3025,327,817,2019-03-24 13:59:47.840687,2019-03-29 15:40:50.117563
3026,433,973,2022-01-18 07:59:50.388778,2022-01-29 07:24:21.362437
3027,485,626,2022-05-26 14:28:40.659227,2022-05-27 11:37:18.651430
3028,667,314,2023-06-30 12:17:01.929150,2023-07-05 01:51:44.874121
3029,91,265,2021-06-23 16:22:15.477919,2021-06-27 18:29:13.545323
3030,143,241,2022-08-29 07:11:43.254407,2022-09-04 11:27:27.240430
3031,663,200,2019-02-14 13:36:38.819896,2019-02-24 22:10:10.553268
3032,88,158,2018-03-04 04:14:37.511507,2018-03-06 21:35:07.698631
3033,374,887,2017-03-16 06:42:26.190535,2017-03-22 20:19:46.279192
3034,1000,567,2022-07-25 18:43:52.931977,2022-08-08 02:38:49.764423
3035,914,257,2016-07-08 03:51:10.729271,2016-07-16 21:56:11.866808
3036,309,359,2015-04-30 13:52:44.416499,2015-05-09 04:43:24.542114
3037,809,63,2022-06-10 04:00:34.343023,2022-06-11 15:03:37.357578
3038,844,201,2021-03-21 16:12:13.458206,2021-03-24 10:19:06.822128
3039,737,209,2018-12-03 19:26:19.223696,2018-12-08 17:16:24.130979
3040,157,938,2021-04-23 12:52:19.928495,2021-05-01 19:32:15.230414
3041,981,271,2016-05-10 08:52:34.127597,2016-05-19 07:39:57.003559
3042,660,81,2018-10-21 00:00:23.278058,2018-11-02 15:54:25.721136
3043,870,371,2020-01-31 07:38:57.968684,2020-02-03 03:36:11.619694
3044,639,29,2022-11-23 20:02:56.020339,2022-11-28 14:22:20.849747
3045,38,591,2019-02-26 10:12:05.539133,2019-03-02 23:24:23.707172
3046,121,267,2020-11-18 09:32:57.500933,2020-11-26 00:05:10.626191
3047,240,601,2020-10-28 18:37:24.461409,2020-11-02 09:22:54.075198
3048,681,89,2017-01-10 22:42:19.887744,2017-01-24 06:23:40.849037
3049,896,575,2023-10-10 03:44:16.563524,2023-10-16 17:54:13.466505
3050,543,396,2015-04-02 22:04:16.310347,2015-04-11 09:44:23.944465
3051,542,901,2015-07-11 03:30:01.734071,2015-07-23 09:35:47.042987
3052,141,429,2018-12-08 23:24:13.494851,2018-12-17 05:05:55.412815
3053,918,990,2022-09-24 23:07:35.794660,2022-09-27 10:51:26.372295
3054,545,281,2018-02-22 16:22:03.443620,2018-03-03 14:06:23.278288
3055,460,240,2018-08-26 01:30:01.123164,2018-09-02 12:38:03.735660
3056,78,934,2021-11-22 16:07:47.451398,2021-11-25 19:11:34.584924
3057,838,346,2018-01-09 19:43:10.046503,2018-01-18 02:12:22.080119
3058,828,783,2022-04-20 21:46:43.478299,2022-05-03 21:34:46.136906
3059,620,622,2017-01-23 22:01:20.048888,2017-02-02 22:21:48.229221
3060,745,97,2019-08-22 21:06:17.707356,2019-08-29 10:20:54.365368
3061,738,680,2020-03-18 00:40:16.931827,2020-03-25 03:46:46.844716
3062,193,939,2021-09-21 12:17:56.186968,2021-09-22 06:15:33.903813
3063,284,254,2022-10-26 15:26:04.487574,2022-11-07 03:05:49.642107
3064,158,202,2021-01-17 20:24:32.866751,2021-01-22 12:27:09.396703
3065,443,872,2020-05-01 02:47:50.642612,2020-05-13 16:59:04.219217
3066,114,917,2017-09-08 22:32:18.017953,2017-09-15 20:54:02.883553
3067,957,386,2022-02-21 06:45:09.757516,2022-03-06 03:31:11.626767
3068,920,326,2015-12-29 22:52:28.528994,2016-01-05 08:09:03.492290
3069,875,228,2020-10-18 18:48:23.589000,2020-10-23 04:46:45.821282
3070,805,705,2020-01-10 08:21:11.460460,2020-01-16 17:06:37.142406
3071,74,200,2023-01-22 02:13:47.150971,2023-01-29 11:34:13.482771
3072,269,960,2023-11-05 09:17:17.598522,2023-11-17 06:18:56.266710
3073,163,461,2021-04-20 17:34:38.273623,2021-05-03 11:48:10.608068
3074,16,711,2021-04-17 14:45:03.926368,2021-04-23 05:13:00.107908
3075,490,775,2018-08-05 17:20:31.208340,2018-08-08 20:20:06.621107
3076,649,598,2018-04-08 15:35:58.698072,2018-04-15 07:43:29.145278
3077,529,84,2022-04-27 10:09:15.057010,2022-04-29 20:05:12.359334
3078,596,659,2017-03-12 06:37:50.613062,2017-03-17 15:53:14.725706
3079,523,706,2022-04-15 22:25:42.036263,2022-04-17 00:44:04.889388
3080,102,264,2021-01-12 23:59:33.284607,2021-01-17 12:56:50.857210
3081,760,300,2022-09-16 05:53:28.306664,2022-09-18 17:07:06.750637
3082,226,533,2022-08-26 07:32:18.835882,2022-08-28 07:58:28.896112
3083,313,299,2023-01-24 15:20:20.590528,2023-02-06 11:37:16.310522
3084,324,892,2019-12-24 08:51:06.963217,2020-01-01 12:37:35.177307
3085,125,357,2017-11-22 02:25:11.681573,2017-11-24 19:43:18.705099
3086,382,725,2015-06-18 08:00:40.712072,2015-06-24 12:56:10.366683
3087,457,568,2017-04-25 23:42:01.698788,2017-05-09 12:43:36.030041
3088,43,332,2016-12-29 15:12:26.534867,2017-01-01 06:04:07.512810
3089,312,347,2019-04-10 11:54:13.974095,2019-04-16 09:43:46.292844
3090,666,234,2021-11-22 15:56:02.133493,2021-12-05 16:48:45.928825
3091,786,710,2021-08-20 20:08:11.198661,2021-08-29 11:00:56.515685
3092,395,100,2017-09-08 10:35:46.907615,2017-09-10 09:59:47.888457
3093,805,676,2022-03-14 16:16:23.606464,2022-03-24 16:47:27.021291
3094,733,118,2023-12-14 15:50:24.695889,2023-12-27 21:57:01.558869
3095,904,688,2015-07-03 03:37:15.594740,2015-07-14 06:23:50.880574
3096,819,611,2015-01-31 03:32:37.055747,2015-02-04 06:03:14.415294
3097,378,774,2022-09-05 09:39:55.824125,2022-09-06 08:56:07.323319
3098,989,94,2021-05-25 19:12:38.773065,2021-05-28 08:29:16.233550
3099,761,436,2015-05-19 05:59:06.274455,2015-05-29 06:23:25.191860
3100,61,459,2018-11-23 02:45:28.706197,2018-11-28 10:49:17.389598
3101,279,766,2018-05-29 06:41:04.651894,2018-06-01 16:03:13.655754
3102,206,253,2017-08-14 10:29:29.400495,2017-08-18 13:12:18.033190
3103,808,777,2017-05-24 23:27:58.653867,2017-05-26 02:28:41.592588
3104,768,170,2016-04-03 04:26:17.559143,2016-04-05 05:29:08.317658
3105,222,756,2021-06-24 01:56:49.516856,2021-07-08 01:38:42.034395
3106,238,826,2023-12-13 05:05:15.635815,2023-12-19 01:45:22.678483
3107,549,254,2019-08-07 08:48:45.379973,2019-08-09 05:41:41.443683
3108,385,100,2020-01-01 21:38:30.080522,2020-01-02 10:18:20.857563
3109,344,606,2017-11-21 09:48:41.405145,2017-11-23 09:10:31.988583
3110,764,851,2018-09-24 16:14:38.965267,2018-10-08 01:23:17.439271
3111,879,864,2023-06-28 15:57:20.662383,2023-07-07 17:09:22.269358
3112,116,523,2023-05-29 08:39:24.501429,2023-06-11 15:50:10.538678
3113,418,179,2021-03-30 23:23:23.300289,2021-04-06 18:39:33.205403
3114,477,606,2019-03-09 13:30:02.652915,2019-03-12 09:11:58.709726
3115,537,744,2022-09-23 04:35:49.403287,2022-10-02 00:10:28.486786
3116,535,465,2023-11-04 02:44:12.374866,2023-11-14 13:43:00.929785
3117,966,748,2017-09-19 08:40:26.610724,2017-09-29 17:57:31.799293
3118,312,518,2020-08-02 09:58:15.945346,2020-08-10 13:04:02.546337
3119,694,788,2022-03-21 01:26:38.541196,2022-04-01 13:38:29.522165
3120,112,763,2023-08-22 04:47:23.601381,2023-08-23 13:17:03.668873
3121,548,369,2018-05-12 11:53:54.712738,2018-05-25 20:50:30.623568
3122,156,852,2019-11-09 03:48:44.071463,2019-11-20 19:39:19.222296
3123,737,161,2022-11-29 18:20:45.747309,2022-12-13 02:59:22.977652
3124,112,440,2016-10-25 06:04:35.374678,2016-10-30 16:32:28.643477
3125,190,683,2016-04-14 16:58:20.261577,2016-04-21 19:01:00.606703
3126,59,920,2016-10-11 19:10:29.779346,2016-10-15 02:53:00.220199
3127,539,196,2018-03-19 15:19:21.935942,2018-03-27 10:34:49.995645
3128,641,958,2017-01-21 05:50:17.566672,2017-01-27 16:13:06.320179
3129,873,42,2022-12-09 14:27:30.852230,2022-12-18 04:04:14.743821
3130,438,666,2021-06-10 03:20:49.882632,2021-06-14 03:32:57.633316
3131,781,216,2017-11-30 16:34:13.456887,2017-12-11 03:29:39.798566
3132,311,635,2015-05-17 04:05:25.490344,2015-05-19 08:29:12.741598
3133,560,580,2017-12-26 07:09:17.755625,2018-01-07 02:32:31.653120
3134,961,119,2016-01-25 21:10:32.530130,2016-02-03 13:17:02.700541
3135,60,156,2017-11-24 04:41:17.958207,2017-12-08 11:20:33.742821
3136,244,214,2019-07-20 09:54:25.492805,2019-07-30 01:07:48.406781
3137,941,940,2016-01-13 12:55:57.883274,2016-01-26 18:41:29.858944
3138,334,161,2019-08-09 09:18:57.002310,2019-08-20 17:58:05.901898
3139,547,61,2019-12-28 07:23:52.641995,2019-12-31 12:11:25.488004
3140,96,851,2019-02-23 00:23:12.337497,2019-03-01 17:40:53.750633
3141,541,374,2017-06-18 02:17:42.801932,2017-07-02 13:47:42.558837
3142,729,396,2019-08-11 17:33:00.225281,2019-08-24 16:01:03.481223
3143,565,507,2017-09-22 06:48:34.200740,2017-09-26 14:12:49.178894
3144,35,253,2016-10-17 06:06:28.391691,2016-10-23 09:24:34.263190
3145,251,135,2021-01-01 06:09:52.477848,2021-01-15 18:35:38.642106
3146,809,648,2018-01-06 21:13:47.147565,2018-01-10 22:10:45.750176
3147,817,355,2018-11-15 10:45:54.938323,2018-11-22 17:58:35.266777
3148,338,642,2021-07-01 08:53:07.854798,2021-07-10 01:33:08.968566
3149,20,60,2020-01-24 01:54:23.630588,2020-01-25 19:55:30.886699
3150,685,305,2018-05-25 05:28:33.921685,2018-05-31 01:11:28.624242
3151,572,502,2020-02-16 16:37:33.736621,2020-02-22 03:00:34.348477
3152,698,278,2015-04-29 17:54:48.801682,2015-05-04 15:46:23.114012
3153,279,284,2022-03-20 01:32:11.349910,2022-03-29 13:02:38.895957
3154,244,50,2018-10-16 16:10:02.269803,2018-10-27 03:56:21.529724
3155,226,846,2017-11-04 07:50:34.953911,2017-11-08 02:41:01.123167
3156,419,583,2018-12-04 13:09:10.663744,2018-12-06 08:02:25.002075
3157,505,887,2017-09-12 02:30:30.189344,2017-09-17 04:58:11.918649
3158,76,327,2015-10-05 11:36:59.858316,2015-10-13 20:26:15.927823
3159,477,880,2017-07-19 15:28:41.787184,2017-07-25 01:46:22.956228
3160,868,680,2017-11-27 08:06:33.560837,2017-12-11 01:20:28.522242
3161,124,322,2017-02-08 11:15:52.465647,2017-02-21 17:11:00.317834
3162,991,55,2016-07-28 01:30:40.872973,2016-08-05 18:18:20.912785
3163,403,225,2023-01-10 21:28:41.344855,2023-01-12 02:15:49.163660
3164,652,672,2021-09-08 16:14:22.678762,2021-09-13 07:37:05.694464
3165,45,508,2016-02-09 21:29:05.902430,2016-02-16 21:07:41.805341
3166,941,26,2015-03-15 10:50:40.665977,2015-03-22 16:37:28.722381
3167,615,625,2021-03-30 21:36:36.281884,2021-04-08 13:24:29.862166
3168,811,867,2015-03-19 00:19:20.570617,2015-03-20 19:51:36.873313
3169,708,332,2020-05-26 11:20:38.017167,2020-06-08 00:18:28.044486
3170,772,41,2016-04-19 16:55:56.050178,2016-04-27 05:02:11.500716
3171,664,985,2017-12-23 22:50:38.240942,2017-12-30 06:44:48.345644
3172,206,146,2016-02-04 19:24:54.441620,2016-02-18 09:40:29.667080
3173,590,757,2015-01-18 18:34:17.951391,2015-01-29 18:33:05.555511
3174,748,487,2020-03-25 07:49:05.965212,2020-03-30 06:39:42.977374
3175,379,220,2022-10-07 19:56:02.071370,2022-10-09 18:17:08.978174
3176,970,657,2015-03-13 22:34:42.610499,2015-03-14 06:09:00.846617
3177,327,236,2016-03-21 21:49:11.240865,2016-03-25 15:37:02.596804
3178,356,62,2023-04-25 06:22:13.557309,2023-05-03 01:39:38.399298
3179,503,183,2020-01-27 07:30:50.155753,2020-02-03 02:08:01.173281
3180,69,120,2017-03-16 16:46:58.997531,2017-03-22 09:23:42.455576
3181,966,92,2017-03-01 17:59:24.962480,2017-03-05 22:37:38.410782
3182,429,765,2018-01-03 21:34:37.624295,2018-01-17 15:06:31.520128
3183,40,535,2021-05-05 07:03:33.045365,2021-05-17 17:18:19.409660
3184,851,674,2016-02-29 16:31:40.678736,2016-03-01 06:20:59.928700
3185,272,33,2017-08-29 10:48:49.115314,2017-09-04 11:01:15.517021
3186,493,157,2016-01-31 02:15:52.293266,2016-02-09 15:45:23.823506
3187,6,892,2017-07-17 01:48:19.525178,2017-07-23 02:27:42.180484
3188,36,570,2023-06-14 17:33:15.728891,2023-06-22 06:01:04.597402
3189,701,915,2021-12-13 01:30:27.473644,2021-12-21 21:28:04.521132
3190,181,913,2017-06-08 01:56:06.024396,2017-06-21 07:09:05.950502
3191,479,416,2016-09-28 06:53:22.446015,2016-10-10 06:11:15.986920
3192,271,79,2022-05-23 00:02:47.133102,2022-05-24 10:45:42.596638
3193,573,565,2022-07-30 20:02:52.222767,2022-08-04 13:05:51.303331
3194,504,998,2017-04-07 15:50:14.057704,2017-04-17 23:48:38.666593
3195,78,329,2023-08-03 18:13:15.972543,2023-08-10 21:55:52.902527
3196,768,738,2015-08-29 10:10:41.179435,2015-09-08 15:15:51.923728
3197,738,617,2016-03-01 22:02:33.861920,2016-03-05 18:14:38.623532
3198,194,966,2023-10-02 03:55:24.086110,2023-10-03 16:49:38.260838
3199,198,93,2023-04-27 12:56:27.925576,2023-04-28 01:09:05.009799
3200,378,79,2023-10-10 12:03:54.019618,2023-10-23 23:48:53.169378
3201,455,869,2015-03-20 17:27:01.016840,2015-03-25 16:30:24.619276
3202,50,56,2019-09-29 22:34:46.880310,2019-10-08 03:33:30.387626
3203,34,454,2023-10-16 01:22:46.983286,2023-10-21 06:04:17.556724
3204,805,470,2017-11-09 18:23:41.691025,2017-11-18 09:58:16.634288
3205,227,923,2022-08-19 22:25:17.930788,2022-08-21 12:45:25.279247
3206,528,668,2023-10-14 15:06:20.925507,2023-10-16 20:11:21.981750
3207,8,415,2020-09-12 21:16:25.474447,2020-09-26 02:36:38.828773
3208,106,180,2017-06-27 15:55:53.534594,2017-07-03 22:34:40.687308
3209,255,422,2016-06-09 19:00:13.263802,2016-06-15 06:37:55.278320
3210,934,378,2019-03-20 12:55:18.790058,2019-03-21 20:58:08.968865
3211,340,861,2022-03-18 01:54:40.013526,2022-03-31 09:18:02.228655
3212,43,264,2020-11-13 16:53:12.670383,2020-11-26 03:15:00.045259
3213,537,757,2017-05-27 17:31:04.146116,2017-05-30 10:35:27.547436
3214,979,35,2022-01-24 00:15:43.454077,2022-02-04 15:40:40.228196
3215,507,805,2023-10-08 03:34:37.872557,2023-10-13 09:17:37.991300
3216,600,330,2019-02-20 12:13:56.043303,2019-03-05 18:34:50.914360
3217,380,288,2021-02-21 08:31:03.465732,2021-03-04 23:45:13.064172
3218,594,146,2023-10-21 17:40:56.969603,2023-10-24 22:51:05.109243
3219,668,423,2021-04-05 20:44:50.555428,2021-04-15 19:08:23.182178
3220,507,569,2019-12-14 15:24:27.815852,2019-12-18 03:26:15.214382
3221,749,198,2015-03-29 01:57:19.911147,2015-04-06 02:04:02.394068
3222,196,511,2023-10-31 11:51:00.536250,2023-11-07 16:55:55.168321
3223,445,954,2021-07-05 21:21:20.231084,2021-07-15 03:23:09.546757
3224,512,861,2021-08-04 19:17:20.293793,2021-08-13 02:58:42.084603
3225,807,111,2016-01-14 00:40:28.551430,2016-01-25 22:26:53.843169
3226,140,80,2021-06-15 00:13:16.801285,2021-06-16 00:29:02.546352
3227,266,959,2016-07-30 13:23:18.775803,2016-08-06 20:18:07.570829
3228,479,366,2015-10-04 21:06:54.174206,2015-10-08 10:35:21.065162
3229,739,737,2019-12-27 15:10:22.426303,2020-01-02 11:32:59.483112
3230,708,367,2016-10-22 19:20:04.185601,2016-10-28 13:01:21.151809
3231,606,583,2020-12-30 04:09:45.064548,2021-01-04 16:57:24.675647
3232,954,558,2018-07-20 08:49:31.124605,2018-08-03 11:13:44.313354
3233,413,507,2015-01-09 08:50:27.846442,2015-01-13 22:40:39.127499
3234,925,646,2023-01-03 21:56:03.020647,2023-01-11 19:59:45.324585
3235,657,775,2017-01-16 03:41:13.101722,2017-01-30 23:50:59.121099
3236,110,439,2017-03-08 23:02:33.627712,2017-03-19 10:18:07.668300
